model_key experiment_key datetime dataset case MSE_prediction MSE_compare MSE_ratio
448 451 2017-07-25,03:19:53.151778 EG-CU.mat (0,395,427,457,6) 4.11929867706 13.3416831643 0.308754047471
449 452 2017-07-25,03:22:26.718352 EG-CU.mat (0,395,427,457,6) 3.43778655269 13.3416831643 0.257672627235
450 453 2017-07-25,03:25:07.414333 EG-CU.mat (0,395,427,457,6) 4.44233061374 13.3416831643 0.332966280118
451 454 2017-07-25,03:27:40.214372 EG-CU.mat (0,395,427,457,6) 3.7273392319 13.3416831643 0.279375487035
452 455 2017-07-25,03:30:27.129533 EG-CU.mat (0,395,427,457,6) 3.91002135357 13.3416831643 0.293068071353
453 456 2017-07-25,03:32:25.384355 EG-CU.mat (0,395,427,457,6) 3.778073745 13.3416831643 0.28317819412
454 457 2017-07-25,03:35:05.643152 EG-CU.mat (0,395,427,457,6) 3.69009489862 13.3416831643 0.276583910229
455 458 2017-07-25,03:37:24.645034 EG-CU.mat (0,395,427,457,6) 3.90480978264 13.3416831643 0.292677448156
456 459 2017-07-25,03:40:56.486201 EG-CU.mat (0,395,427,457,6) 3.88240644131 13.3416831643 0.290998249133
457 460 2017-07-25,03:43:06.253721 EG-CU.mat (0,395,427,457,6) 3.54591231952 13.3416831643 0.265776984496
458 461 2017-07-25,03:45:32.504777 EG-CU.mat (0,395,427,457,6) 4.10785890606 13.3416831643 0.30789660161
459 462 2017-07-25,03:47:53.681478 EG-CU.mat (0,395,427,457,6) 3.51918823811 13.3416831643 0.263773932776
460 463 2017-07-25,03:49:36.230481 EG-CU.mat (0,395,427,457,6) 4.49497788819 13.3416831643 0.336912354523
461 464 2017-07-25,03:52:05.685377 EG-CU.mat (0,395,427,457,6) 3.82744204579 13.3416831643 0.286878499411
462 465 2017-07-25,03:56:01.459635 EG-CU.mat (0,395,427,457,6) 7.20076724822 13.3416831643 0.539719551089
463 466 2017-07-25,03:57:37.456073 EG-CU.mat (0,395,427,457,6) 3.74298490863 13.3416831643 0.280548178406
464 467 2017-07-25,03:59:57.898624 EG-CU.mat (0,395,427,457,6) 4.04772059902 13.3416831643 0.303389051379
465 468 2017-07-25,04:01:18.412236 EG-CU.mat (0,395,427,457,6) 4.25799987458 13.3416831643 0.319150126872
466 469 2017-07-25,04:02:53.301663 EG-CU.mat (0,395,427,457,6) 3.89684688291 13.3416831643 0.292080604442
467 470 2017-07-25,04:04:24.205751 EG-CU.mat (0,395,427,457,6) 4.87318016366 13.3416831643 0.365259772971
468 471 2017-07-25,04:06:34.403875 EG-CU.mat (0,395,427,457,6) 5.02123184663 13.3416831643 0.376356699884
469 472 2017-07-25,04:08:54.379615 EG-CU.mat (0,395,427,457,6) 3.87407966468 13.3416831643 0.290374131732
470 473 2017-07-25,04:12:53.571522 EG-CU.mat (0,395,427,457,6) 3.95589956465 13.3416831643 0.296506783734
471 474 2017-07-25,04:16:10.480365 EG-CU.mat (0,395,427,457,6) 4.41283491295 13.3416831643 0.33075548704
472 475 2017-07-25,04:18:46.840021 EG-CU.mat (0,395,427,457,6) 3.52135353765 13.3416831643 0.263936228606
473 476 2017-07-25,04:21:19.382974 EG-CU.mat (0,395,427,457,6) 3.62933682802 13.3416831643 0.27202990682
474 477 2017-07-25,04:24:11.867927 EG-CU.mat (0,395,427,457,6) 3.3648100951 13.3416831643 0.252202818314
475 478 2017-07-25,04:26:57.646807 EG-CU.mat (0,395,427,457,6) 4.15018660461 13.3416831643 0.311069192207
476 479 2017-07-25,04:29:49.423192 EG-CU.mat (0,395,427,457,6) 4.62102523436 13.3416831643 0.346359989024
477 480 2017-07-25,04:32:48.391243 EG-CU.mat (0,395,427,457,6) 3.63242832018 13.3416831643 0.272261623622
478 481 2017-07-25,04:35:26.245016 EG-CU.mat (0,395,427,457,6) 3.57304896414 13.3416831643 0.267810959092
479 482 2017-07-25,04:38:45.637338 EG-CU.mat (0,395,427,457,6) 3.57338882635 13.3416831643 0.267836432805
480 483 2017-07-25,04:41:05.285625 EG-CU.mat (0,395,427,457,6) 4.21826750775 13.3416831643 0.316172064333
481 484 2017-07-25,04:43:43.747281 EG-CU.mat (0,395,427,457,6) 3.52653603654 13.3416831643 0.264324672764
482 485 2017-07-25,04:47:21.826985 EG-CU.mat (0,395,427,457,6) 3.80936625582 13.3416831643 0.285523663611
483 486 2017-07-25,04:50:43.493449 EG-CU.mat (0,395,427,457,6) 4.68959720152 13.3416831643 0.351499667902
484 487 2017-07-25,04:54:40.998281 EG-CU.mat (0,395,427,457,6) 4.97070049472 13.3416831643 0.372569220353
485 488 2017-07-25,04:57:35.195334 EG-CU.mat (0,395,427,457,6) 4.27499495843 13.3416831643 0.320423960439
486 489 2017-07-25,05:00:27.137662 EG-CU.mat (0,395,427,457,6) 3.49285697319 13.3416831643 0.261800323855
487 490 2017-07-25,05:03:25.898554 EG-CU.mat (0,395,427,457,6) 4.62943182037 13.3416831643 0.346990088383
488 491 2017-07-25,05:05:42.101919 EG-CU.mat (0,395,427,457,6) 4.19068620507 13.3416831643 0.314104761255
489 492 2017-07-25,05:08:03.969347 EG-CU.mat (0,395,427,457,6) 4.06652154478 13.3416831643 0.304798239825
490 493 2017-07-25,05:11:50.286824 EG-CU.mat (0,395,427,457,6) 3.94962722187 13.3416831643 0.296036652439
491 494 2017-07-25,05:14:57.457513 EG-CU.mat (0,395,427,457,6) 5.10594888712 13.3416831643 0.382706501439
492 495 2017-07-25,05:17:28.241626 EG-CU.mat (0,395,427,457,6) 3.88696124946 13.3416831643 0.291339645949
493 496 2017-07-25,05:22:04.687329 EG-CU.mat (0,395,427,457,6) 6.79263011629 13.3416831643 0.5091284235
494 497 2017-07-25,05:24:29.414186 EG-CU.mat (0,395,427,457,6) 4.83940118772 13.3416831643 0.362727935307
495 498 2017-07-25,05:28:20.188251 EG-CU.mat (0,395,427,457,6) 3.85008662972 13.3416831643 0.288575780305
496 499 2017-07-25,05:30:43.830410 EG-CU.mat (0,395,427,457,6) 3.67734996691 13.3416831643 0.275628638577
497 500 2017-07-25,05:33:20.235700 EG-CU.mat (0,395,427,457,6) 3.91158320538 13.3416831643 0.293185136928
498 501 2017-07-25,05:36:41.904140 EG-CU.mat (0,395,427,457,6) 3.78452144704 13.3416831643 0.283661469128
499 502 2017-07-25,05:39:34.544788 EG-CU.mat (0,395,427,457,6) 4.15248165515 13.3416831643 0.311241213272
500 503 2017-07-25,05:42:02.490938 EG-CU.mat (0,395,427,457,6) 4.07257763104 13.3416831643 0.305252162031
501 504 2017-07-25,05:44:05.912566 EG-CU.mat (0,395,427,457,6) 6.61561130484 13.3416831643 0.495860321622
502 505 2017-07-25,05:47:08.389234 EG-CU.mat (0,395,427,457,6) 3.89733391981 13.3416831643 0.292117109349
503 506 2017-07-25,05:49:28.634106 EG-CU.mat (0,395,427,457,6) 3.78189953846 13.3416831643 0.283464949053
504 507 2017-07-25,05:52:21.624931 EG-CU.mat (0,395,427,457,6) 3.73186091012 13.3416831643 0.279714400662
505 508 2017-07-25,05:54:54.107256 EG-CU.mat (0,395,427,457,6) 4.30905129016 13.3416831643 0.322976586769
506 509 2017-07-25,05:57:57.642760 EG-CU.mat (0,395,427,457,6) 3.63880477575 13.3416831643 0.27273955849
507 510 2017-07-25,06:00:10.360457 EG-CU.mat (0,395,427,457,6) 4.02305765488 13.3416831643 0.301540488208
508 511 2017-07-25,06:03:38.854036 EG-CU.mat (0,395,427,457,6) 4.01905591838 13.3416831643 0.301240545805
509 512 2017-07-25,06:06:49.777025 EG-CU.mat (0,395,427,457,6) 3.96062064513 13.3416831643 0.29686064317
510 513 2017-07-25,06:09:18.646680 EG-CU.mat (0,395,427,457,6) 4.29779406533 13.3416831643 0.322132823303
511 514 2017-07-25,06:11:45.106929 EG-CU.mat (0,395,427,457,6) 3.85333734131 13.3416831643 0.28881943109
512 515 2017-07-25,06:14:18.051400 EG-CU.mat (0,395,427,457,6) 3.66261381432 13.3416831643 0.274524118825
513 516 2017-07-25,06:16:36.209212 EG-CU.mat (0,395,427,457,6) 3.95259016467 13.3416831643 0.296258734073
514 517 2017-07-25,06:18:54.428323 EG-CU.mat (0,395,427,457,6) 4.36639963428 13.3416831643 0.327275020738
515 518 2017-07-25,06:21:38.490704 EG-CU.mat (0,395,427,457,6) 3.7456071067 13.3416831643 0.28074472018
516 519 2017-07-25,06:24:05.607804 EG-CU.mat (0,395,427,457,6) 4.79606170313 13.3416831643 0.359479508249
517 520 2017-07-25,06:26:18.729784 EG-CU.mat (0,395,427,457,6) 4.40304505749 13.3416831643 0.3300217074
518 521 2017-07-25,06:29:13.512609 EG-CU.mat (0,395,427,457,6) 3.6577495957 13.3416831643 0.274159530747
519 522 2017-07-25,06:32:08.429892 EG-CU.mat (0,395,427,457,6) 3.93577032103 13.3416831643 0.294998035297
520 523 2017-07-25,06:34:54.420541 EG-CU.mat (0,395,427,457,6) 4.25676032642 13.3416831643 0.319057218942
521 524 2017-07-25,06:40:29.953170 EG-CU.mat (0,395,427,457,6) 5.67554277035 13.3416831643 0.425399306853
522 525 2017-07-25,06:44:02.030138 EG-CU.mat (0,395,427,457,6) 3.97973108169 13.3416831643 0.298293028898
523 526 2017-07-25,06:47:40.941677 EG-CU.mat (0,395,427,457,6) 4.31303039067 13.3416831643 0.323274832534
524 527 2017-07-25,06:49:51.259260 EG-CU.mat (0,395,427,457,6) 3.92076567688 13.3416831643 0.293873391279
525 528 2017-07-25,06:52:23.368495 EG-CU.mat (0,395,427,457,6) 3.78284916164 13.3416831643 0.283536126218
526 529 2017-07-25,06:55:54.202340 EG-CU.mat (0,395,427,457,6) 4.01601607669 13.3416831643 0.301012700364
527 530 2017-07-25,06:58:51.256851 EG-CU.mat (0,395,427,457,6) 3.77011814661 13.3416831643 0.282581897665
528 531 2017-07-25,07:01:59.510898 EG-CU.mat (0,395,427,457,6) 4.1415328096 13.3416831643 0.310420563777
529 532 2017-07-25,07:05:37.488786 EG-CU.mat (0,395,427,457,6) 3.93800580659 13.3416831643 0.295165591784
530 533 2017-07-25,07:08:02.121473 EG-CU.mat (0,395,427,457,6) 3.62540978279 13.3416831643 0.271735562757
531 534 2017-07-25,07:10:39.020737 EG-CU.mat (0,395,427,457,6) 3.74967079204 13.3416831643 0.281049305837
532 535 2017-07-25,07:13:01.676022 EG-CU.mat (0,395,427,457,6) 4.05346703578 13.3416831643 0.303819764407
533 536 2017-07-25,07:15:53.446861 EG-CU.mat (0,395,427,457,6) 3.68381505426 13.3416831643 0.276113216667
534 537 2017-07-25,07:18:08.600799 EG-CU.mat (0,395,427,457,6) 4.88604663807 13.3416831643 0.366224154621
535 538 2017-07-25,07:20:34.133002 EG-CU.mat (0,395,427,457,6) 3.82996539627 13.3416831643 0.287067632255
536 539 2017-07-25,07:24:46.091646 EG-CU.mat (0,395,427,457,6) 6.2057981324 13.3416831643 0.465143569666
537 540 2017-07-25,07:27:15.286259 EG-CU.mat (0,395,427,457,6) 3.68814073933 13.3416831643 0.276437440007
538 541 2017-07-25,07:30:51.730812 EG-CU.mat (0,395,427,457,6) 4.72791493697 13.3416831643 0.354371699488
539 542 2017-07-25,07:33:13.266636 EG-CU.mat (0,395,427,457,6) 4.07103467028 13.3416831643 0.305136512398
540 543 2017-07-25,07:35:47.645274 EG-CU.mat (0,395,427,457,6) 4.52397568362 13.3416831643 0.33908582807
541 544 2017-07-25,07:40:03.794458 EG-CU.mat (0,395,427,457,6) 3.7873489811 13.3416831643 0.283873401463
542 545 2017-07-25,07:42:09.569635 EG-CU.mat (0,395,427,457,6) 3.57554345054 13.3416831643 0.267997928485
543 546 2017-07-25,07:45:45.329449 EG-CU.mat (0,395,427,457,6) 3.8101752755 13.3416831643 0.285584302113
544 547 2017-07-25,07:48:43.316351 EG-CU.mat (0,395,427,457,6) 3.49898799167 13.3416831643 0.26225986246
545 548 2017-07-25,07:52:02.041539 EG-CU.mat (0,395,427,457,6) 3.5322557432 13.3416831643 0.264753382291
546 549 2017-07-25,07:55:24.523999 EG-CU.mat (0,395,427,457,6) 3.69227211321 13.3416831643 0.276747099128
547 550 2017-07-25,07:58:01.208499 EG-CU.mat (0,395,427,457,6) 4.82991635503 13.3416831643 0.362017018058
548 551 2017-07-25,08:01:49.990887 EG-CU.mat (0,395,427,457,6) 3.36369680505 13.3416831643 0.252119373817
549 552 2017-07-25,08:05:07.209225 EG-CU.mat (0,395,427,457,6) 3.80161149684 13.3416831643 0.284942420684
550 553 2017-07-25,08:07:19.561893 EG-CU.mat (0,395,427,457,6) 4.45661813929 13.3416831643 0.334037173901
551 554 2017-07-25,08:10:13.540035 EG-CU.mat (0,395,427,457,6) 4.12050219141 13.3416831643 0.308844254556
552 555 2017-07-25,08:12:32.570499 EG-CU.mat (0,395,427,457,6) 3.90645520872 13.3416831643 0.292800777879
553 556 2017-07-25,08:14:34.516897 EG-CU.mat (0,395,427,457,6) 3.74179344496 13.3416831643 0.280458874557
554 557 2017-07-25,08:18:02.054736 EG-CU.mat (0,395,427,457,6) 4.01601273687 13.3416831643 0.301012450034
555 558 2017-07-25,08:21:22.407407 EG-CU.mat (0,395,427,457,6) 3.73739087247 13.3416831643 0.28012888827
556 559 2017-07-25,08:24:23.766340 EG-CU.mat (0,395,427,457,6) 3.67611371265 13.3416831643 0.275535977535
557 560 2017-07-25,08:26:52.209968 EG-CU.mat (0,395,427,457,6) 3.91982353745 13.3416831643 0.293802775045
558 561 2017-07-25,08:29:14.488302 EG-CU.mat (0,395,427,457,6) 3.86190724067 13.3416831643 0.289461771285
559 562 2017-07-25,08:32:10.926627 EG-CU.mat (0,395,427,457,6) 4.17857864395 13.3416831643 0.313197262481
560 563 2017-07-25,08:34:15.392827 EG-CU.mat (0,395,427,457,6) 3.81363887158 13.3416831643 0.285843909243
561 564 2017-07-25,08:38:14.723985 EG-CU.mat (0,395,427,457,6) 3.49524361985 13.3416831643 0.261979210329
562 565 2017-07-25,08:40:20.893061 EG-CU.mat (0,395,427,457,6) 3.8711607371 13.3416831643 0.290155349173
563 566 2017-07-25,08:43:02.885818 EG-CU.mat (0,395,427,457,6) 4.1059541591 13.3416831643 0.307753834994
564 567 2017-07-25,08:45:16.702114 EG-CU.mat (0,395,427,457,6) 3.97051786776 13.3416831643 0.297602470307
565 568 2017-07-25,08:49:19.269078 EG-CU.mat (0,395,427,457,6) 5.47238694776 13.3416831643 0.410172155968
566 569 2017-07-25,08:52:23.576448 EG-CU.mat (0,395,427,457,6) 4.17120662903 13.3416831643 0.312644707392
567 570 2017-07-25,08:54:50.113059 EG-CU.mat (0,395,427,457,6) 3.86630178087 13.3416831643 0.289791155527
568 571 2017-07-25,08:58:17.563332 EG-CU.mat (0,395,427,457,6) 4.26073712348 13.3416831643 0.319355292058
569 572 2017-07-25,09:02:57.078474 EG-CU.mat (0,395,427,457,6) 3.82412038119 13.3416831643 0.286629530479
570 573 2017-07-25,09:05:50.745771 EG-CU.mat (0,395,427,457,6) 3.63787813089 13.3416831643 0.27267010362
571 574 2017-07-25,09:09:09.125470 EG-CU.mat (0,395,427,457,6) 4.37225595096 13.3416831643 0.327713969602
572 575 2017-07-25,09:14:22.609691 EG-CU.mat (0,395,427,457,6) 3.72178817732 13.3416831643 0.278959418499
573 576 2017-07-25,09:18:52.263393 EG-CU.mat (0,395,427,457,6) 3.79084728576 13.3416831643 0.284135610108
574 577 2017-07-25,09:24:19.511807 EG-CU.mat (0,395,427,457,6) 4.27960046795 13.3416831643 0.320769157477
575 578 2017-07-25,09:27:28.727504 EG-CU.mat (0,395,427,457,6) 3.73705324959 13.3416831643 0.280103582401
576 579 2017-07-25,09:30:05.861459 EG-CU.mat (0,395,427,457,6) 3.87589688473 13.3416831643 0.290510337938
577 580 2017-07-25,09:33:04.456198 EG-CU.mat (0,395,427,457,6) 3.94464600804 13.3416831643 0.295663295212
578 581 2017-07-25,09:36:40.981690 EG-CU.mat (0,395,427,457,6) 3.91007752559 13.3416831643 0.293072281618
579 582 2017-07-25,09:39:38.419055 EG-CU.mat (0,395,427,457,6) 3.81046172616 13.3416831643 0.285605772467
580 585 2017-07-25,09:45:38.416027 EG-CU.mat (0,395,427,457,6) 3.72729747027 13.3416831643 0.279372356873
581 586 2017-07-25,10:07:11.787701 EG-CU.mat (0,395,427,457,6) 3.54395757028 13.3416831643 0.265630470056
582 587 2017-07-25,10:11:09.270225 EG-CU.mat (0,395,427,457,6) 3.45710004154 13.3416831643 0.259120232355
583 588 2017-07-25,10:13:52.298912 EG-CU.mat (0,395,427,457,6) 3.7881107465 13.3416831643 0.283930498112
584 589 2017-07-25,10:16:25.699741 EG-CU.mat (0,395,427,457,6) 4.17523627998 13.3416831643 0.312946742068
585 590 2017-07-25,10:21:44.732131 EG-CU.mat (0,395,427,457,6) 3.72071436113 13.3416831643 0.278878932688
586 591 2017-07-25,10:24:48.707358 EG-CU.mat (0,395,427,457,6) 4.04811459083 13.3416831643 0.303418582271
587 592 2017-07-25,10:29:13.792136 EG-CU.mat (0,395,427,457,6) 4.11409256938 13.3416831643 0.308363833761
588 593 2017-07-25,10:32:15.490051 EG-CU.mat (0,395,427,457,6) 3.80272637587 13.3416831643 0.285025984281
589 594 2017-07-25,10:35:50.617567 EG-CU.mat (0,395,427,457,6) 5.79207538208 13.3416831643 0.434133782877
590 595 2017-07-25,10:38:38.375533 EG-CU.mat (0,395,427,457,6) 3.94893757181 13.3416831643 0.295984961056
591 596 2017-07-25,10:41:12.561360 EG-CU.mat (0,395,427,457,6) 3.94080018824 13.3416831643 0.295375039244
592 597 2017-07-25,10:44:23.194488 EG-CU.mat (0,395,427,457,6) 3.61905762758 13.3416831643 0.271259449276
593 598 2017-07-25,10:47:31.306624 EG-CU.mat (0,395,427,457,6) 6.42128691631 13.3416831643 0.481295113759
594 599 2017-07-25,10:50:55.916293 EG-CU.mat (0,395,427,457,6) 4.00770350092 13.3416831643 0.30038964736
595 600 2017-07-25,10:55:31.796937 EG-CU.mat (0,395,427,457,6) 4.41672509837 13.3416831643 0.331047068347
596 601 2017-07-25,10:58:43.504663 EG-CU.mat (0,395,427,457,6) 3.67232810878 13.3416831643 0.275252234935
597 602 2017-07-25,11:01:20.303963 EG-CU.mat (0,395,427,457,6) 3.66277109073 13.3416831643 0.274535907173
598 603 2017-07-25,11:04:26.177068 EG-CU.mat (0,395,427,457,6) 3.77206578227 13.3416831643 0.28272787892
599 604 2017-07-25,11:11:49.424977 EG-WCU.mat (0,304,336,365,3) 0.0831692941567 0.0892466182926 0.9319041522
600 605 2017-07-25,11:12:34.947496 EG-WCU.mat (0,304,336,365,3) 0.0707324329228 0.0892466182926 0.79255028679
601 606 2017-07-25,11:13:09.923167 EG-WCU.mat (0,304,336,365,3) 0.057946994596 0.0892466182926 0.649290647698
602 608 2017-07-25,11:18:12.501297 EG-WCU.mat (0,304,336,365,3) 0.0962306190867 0.0892466182926 1.07825507484
603 609 2017-07-25,11:18:47.301905 EG-WCU.mat (0,304,336,365,3) 0.0562271352122 0.0892466182926 0.630019784367
604 610 2017-07-25,11:19:22.685056 EG-WCU.mat (0,304,336,365,3) 0.052205084675 0.0892466182926 0.584953084764
605 611 2017-07-25,11:19:59.293249 EG-WCU.mat (0,304,336,365,3) 0.0751632341665 0.0892466182926 0.842196999779
606 612 2017-07-25,11:20:33.064578 EG-WCU.mat (0,304,336,365,3) 0.0347523200267 0.0892466182926 0.389396491335
607 613 2017-07-25,11:21:12.345926 EG-WCU.mat (0,304,336,365,3) 0.0338508666121 0.0892466182926 0.379295790246
608 614 2017-07-25,11:22:32.495364 EG-WCU.mat (0,304,336,365,3) 0.048177606105 0.0892466182926 0.539825564562
609 615 2017-07-25,11:23:02.103941 EG-WCU.mat (0,304,336,365,3) 0.0333333333333 0.0892466182926 0.373496878325
610 616 2017-07-25,11:23:53.272935 EG-WCU.mat (0,304,336,365,3) 0.0390243568013 0.0892466182926 0.437264263318
611 617 2017-07-25,11:24:34.042080 EG-WCU.mat (0,304,336,365,3) 0.108589834041 0.0892466182926 1.21673892096
612 618 2017-07-25,11:25:16.672168 EG-WCU.mat (0,304,336,365,3) 0.201494739102 0.0892466182926 2.25772968161
613 619 2017-07-25,11:25:45.090829 EG-WCU.mat (0,304,336,365,3) 0.0333333333333 0.0892466182926 0.373496878325
614 620 2017-07-25,11:26:14.462412 EG-WCU.mat (0,304,336,365,3) 0.0333333333333 0.0892466182926 0.373496878325
615 621 2017-07-25,11:26:51.326336 EG-WCU.mat (0,304,336,365,3) 0.0333333333333 0.0892466182926 0.373496878325
616 622 2017-07-25,11:27:41.658109 EG-WCU.mat (0,304,336,365,3) 0.0324260381682 0.0892466182926 0.363330720968
617 623 2017-07-25,11:28:08.063029 EG-WCU.mat (0,304,336,365,3) 0.0327023186699 0.0892466182926 0.366426418115
618 624 2017-07-25,11:28:44.406441 EG-WCU.mat (0,304,336,365,3) 0.0349157908754 0.0892466182926 0.391228166886
619 626 2017-07-25,11:32:27.239344 EG-WCU.mat (0,304,336,365,3) 11.605782863 22.3311063334 0.519713743229
620 627 2017-07-25,11:33:06.109759 EG-WCU.mat (0,304,336,365,3) 14.0885758183 22.3311063334 0.630894663613
621 628 2017-07-25,11:34:00.925391 EG-WCU.mat (0,304,336,365,3) 23.4169015071 22.3311063334 1.04862254281
622 629 2017-07-25,11:35:17.388929 EG-WCU.mat (0,304,336,365,3) 13.4068655818 22.3311063334 0.600367280584
623 630 2017-07-25,11:36:28.975421 EG-WCU.mat (0,304,336,365,3) 14.641662276 22.3311063334 0.655662198613
624 631 2017-07-25,11:38:06.257201 EG-WCU.mat (0,304,336,365,3) 11.9183565922 22.3311063334 0.533710977602
625 632 2017-07-25,11:39:51.302398 EG-WCU.mat (0,304,336,365,3) 11.5600828603 22.3311063334 0.517667270385
626 633 2017-07-25,11:44:08.098285 EG-WCU.mat (0,304,336,365,3) 9.95483877319 22.3311063334 0.445783501478
627 634 2017-07-25,11:45:16.012959 EG-WCU.mat (0,304,336,365,3) 23.7567845908 22.3311063334 1.06384270605
628 635 2017-07-25,12:03:10.809678 EG-WCU.mat (0,304,336,365,3) 10.9521632063 22.3311063334 0.49044427279
629 636 2017-07-25,12:09:18.347076 EG-WCU.mat (0,304,336,365,3) 13.8920846223 22.3311063334 0.622095672954
630 637 2017-07-25,12:09:53.392529 EG-WCU.mat (0,304,336,365,3) 29.5666666667 22.3311063334 1.32401262281
631 638 2017-07-25,12:13:13.751982 EG-WCU.mat (0,304,336,365,3) 14.970742603 22.3311063334 0.670398608088
632 639 2017-07-25,12:13:57.874040 EG-WCU.mat (0,304,336,365,3) 19.3478981309 22.3311063334 0.866410192224
633 640 2017-07-25,12:15:04.347938 EG-WCU.mat (0,304,336,365,3) 10.4829734697 22.3311063334 0.469433682023
634 641 2017-07-25,12:15:56.819984 EG-WCU.mat (0,304,336,365,3) 16.4133096344 22.3311063334 0.734997603315
635 642 2017-07-25,12:28:49.434583 EG-WCU.mat (0,304,336,365,3) 19.5464446148 22.3311063334 0.875301219873
636 643 2017-07-25,12:30:48.089335 EG-WCU.mat (0,304,336,365,3) 15.9837158443 22.3311063334 0.715760142183
637 644 2017-07-25,12:32:04.918993 EG-WCU.mat (0,304,336,365,3) 18.5510316029 22.3311063334 0.830726043124
638 645 2017-07-25,12:32:51.324613 EG-WCU.mat (0,304,336,365,3) 14.5514545015 22.3311063334 0.651622641721
639 646 2017-07-25,12:33:40.865935 EG-WCU.mat (0,304,336,365,3) 14.4549370001 22.3311063334 0.647300531567
640 647 2017-07-25,12:35:20.903439 EG-WCU.mat (0,304,336,365,3) 10.7694359051 22.3311063334 0.482261637392
641 648 2017-07-25,12:38:25.390261 EG-WCU.mat (0,304,336,365,3) 11.7479507439 22.3311063334 0.526080104071
642 649 2017-07-25,12:39:30.345912 EG-WCU.mat (0,304,336,365,3) 16.9177000096 22.3311063334 0.757584499264
643 650 2017-07-25,12:40:09.170493 EG-WCU.mat (0,304,336,365,3) 16.7570987251 22.3311063334 0.750392679832
644 651 2017-07-25,12:40:32.433789 EG-WCU.mat (0,304,336,365,3) 10.9283704556 22.3311063334 0.4893788195
645 652 2017-07-25,12:41:05.751805 EG-WCU.mat (0,304,336,365,3) 10.7794092676 22.3311063334 0.482708250396
646 653 2017-07-25,12:41:45.179194 EG-WCU.mat (0,304,336,365,3) 25.3804454575 22.3311063334 1.13655118912
647 654 2017-07-25,12:42:47.397646 EG-WCU.mat (0,304,336,365,3) 12.0216416455 22.3311063334 0.53833614269
648 655 2017-07-25,12:43:30.483041 EG-WCU.mat (0,304,336,365,3) 11.7838517831 22.3311063334 0.527687773598
649 656 2017-07-25,12:44:18.925970 EG-WCU.mat (0,304,336,365,3) 12.830848261 22.3311063334 0.574572888124
650 657 2017-07-25,12:45:45.339817 EG-WCU.mat (0,304,336,365,3) 11.484167656 22.3311063334 0.514267743143
651 658 2017-07-25,12:46:24.286410 EG-WCU.mat (0,304,336,365,3) 20.422299195 22.3311063334 0.914522500142
652 659 2017-07-25,12:48:41.901645 EG-WCU.mat (0,304,336,365,3) 11.5154081962 22.3311063334 0.515666712804
653 660 2017-07-25,12:49:25.345218 EG-WCU.mat (0,304,336,365,3) 12.1108601397 22.3311063334 0.54233139903
654 661 2017-07-25,12:49:58.289666 EG-WCU.mat (0,304,336,365,3) 16.418733392 22.3311063334 0.735240482349
655 662 2017-07-25,12:51:35.309636 EG-WCU.mat (0,304,336,365,3) 10.5761950959 22.3311063334 0.473608200953
656 663 2017-07-25,12:54:49.441599 EG-WCU.mat (0,304,336,365,3) 13.6141361084 22.3311063334 0.609648975966
657 666 2017-07-25,13:45:29.788102 EG-CU.mat (0,395,427,457,6) 3.77646778305 13.3416831643 0.283057822356
658 667 2017-07-25,13:46:31.027599 EG-CU.mat (0,395,427,457,6) 3.76816268233 13.3416831643 0.282435329629
659 668 2017-07-26,08:01:45.785659 EG-CU.mat (0,212,244,273,0) 30.9428533702 34.4057329895 0.899351668504
660 668 2017-07-26,08:01:58.942680 EG-CU.mat (0,243,274,304,1) 7.00711462036 25.8450381878 0.271120304387
661 668 2017-07-26,08:03:00.058883 EG-CU.mat (0,273,305,335,2) 11.7915319027 39.2148751631 0.300690282798
662 668 2017-07-26,08:03:13.879519 EG-CU.mat (0,304,336,365,3) 13.5584436751 20.4328406342 0.663561367593
663 668 2017-07-26,08:04:09.364264 EG-CU.mat (0,334,366,395,4) 11.6045779159 9.29752134848 1.24813673246
664 668 2017-07-26,08:04:34.247723 EG-CU.mat (0,365,397,426,5) 49.9537870785 45.7287422736 1.0923936368
665 668 2017-07-26,08:05:28.515540 EG-CU.mat (0,395,427,457,6) 3.68667595793 13.3416831643 0.276327650156
666 668 2017-07-26,08:06:35.084163 EG-CU.mat (0,426,458,488,7) 3.33265338744 13.183656131 0.252786734903
667 dummy dummy dummy dummy dummy dummy dummy
668 670 2017-07-28,10:32:06.595637 EG-CU.mat (0,212,244,273,0) 62.1284907217 0.0 nan
669 670 2017-07-28,10:32:24.323914 EG-CU.mat (0,243,274,304,1) 53.6509099772 0.0 nan
670 670 2017-07-28,10:33:11.616416 EG-CU.mat (0,273,305,335,2) 49.2963739013 0.0 nan
671 670 2017-07-28,10:34:38.111363 EG-CU.mat (0,304,336,365,3) 42.0978269824 0.0 nan
672 670 2017-07-28,10:34:52.796176 EG-CU.mat (0,334,366,395,4) 43.3656593587 0.0 nan
673 670 2017-07-28,10:35:45.090427 EG-CU.mat (0,365,397,426,5) 39.999685706 0.0 nan
674 670 2017-07-28,10:36:26.672120 EG-CU.mat (0,395,427,457,6) 37.7822968252 0.0 nan
675 670 2017-07-28,10:38:00.306665 EG-CU.mat (0,426,458,488,7) 33.3868239459 0.0 nan
676 dummy dummy dummy dummy dummy dummy dummy
